date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:53	12131/12131	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:34:58%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=108	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRED6E5.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:34:53	12156/12156	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:34:59%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=110	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTREF43B.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:34:54	12153/12153	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:35:00%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=114	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRED6A2.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:34:56	12158/12158	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:35:01%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=115	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE3568.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:34:57	12130/12130	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:35:02%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=105	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE6144.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:34:58	12130/12130	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:35:03%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=109	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE2174.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:34:59	12185/12185	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:35:04%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=111	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE9F96.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:00	12148/12148	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:35:05%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=116	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTREA9B5.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:01	15967/15967	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:35:06%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=194&tx_contagged%5Bkey%5D=12	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE4C2D.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:14	24452/24452	---M--	200	added ('OK')	text/html	etag:%22cb0cb2083df7a19168b39f253ad6737e%22	http://www.harvesting-evidence.org/ru/world-health-databases/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:16	13429/13429	---M--	200	added ('OK')	text/html	etag:%2287a66228add9d79313ccf206201caac4%22	http://www.harvesting-evidence.org/ru/world-health-databases/charts/mdg.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/CHARTS/MDG.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:18	12211/12211	---M--	200	added ('OK')	text/html	etag:%226b3cb08e7662bb4b280e707cd3318afa%22	http://www.harvesting-evidence.org/ru/world-health-databases/charts/undp.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/CHARTS/UNDP.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:19	13179/13179	---M--	200	added ('OK')	text/html	etag:%22805bea55c931eb8b5c490bd363bde39b%22	http://www.harvesting-evidence.org/ru/world-health-databases/databases/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/DATABASES/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:23	17951/17951	---M--	200	added ('OK')	text/html	etag:%22038c5730205ad718e4e5d82c861c9118%22	http://www.harvesting-evidence.org/ru/how-to/global-health-databases/databases/who/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HOW_TO/GLOBAL_HEALTH_DATABASES/DATABASES/WHO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:25	11540/11540	---M--	200	added ('OK')	text/html	etag:%2290afca0795a883e30dc4385a328a7bdd%22	http://www.harvesting-evidence.org/ru/world-health-databases/databases/united-nations/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/DATABASES/UNITED_NATIONS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:27	11828/11828	---M--	200	added ('OK')	text/html	etag:%2275a6e38289631655018e889e38f2a3a0%22	http://www.harvesting-evidence.org/ru/how-to/global-health-databases/databases/world-bank/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HOW_TO/GLOBAL_HEALTH_DATABASES/DATABASES/WORLD_BANK/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:28	11335/11335	---M--	200	added ('OK')	text/html	etag:%223f17a58d9f3a4a5ba7162e0e3487d0ed%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/databases/unicef/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/DATABASES/UNICEF/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:30	10657/10657	---M--	200	added ('OK')	text/html	etag:%22ad76e403b81db939d94cc220257b91a5%22	http://www.harvesting-evidence.org/ru/world-health-databases/databases/fao/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/DATABASES/FAO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:32	12161/12161	---M--	200	added ('OK')	text/html	etag:%2256a29acd8b43353f6729b920fa2cd16e%22	http://www.harvesting-evidence.org/ru/world-health-databases/datasets/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/DATASETS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:34	10852/10852	---M--	200	added ('OK')	text/html	etag:%228a5ebc39176e17622fa7da669b7c3bd6%22	http://www.harvesting-evidence.org/ru/world-health-databases/datasets/who/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/DATASETS/WHO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:36	12426/12426	---M--	200	added ('OK')	text/html	etag:%22786420ca6ea1456bfc3d2f854b0f8899%22	http://www.harvesting-evidence.org/ru/world-health-databases/datasets/mdg/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/DATASETS/MDG/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:38	13449/13449	---M--	200	added ('OK')	text/html	etag:%2219d10422583902f7392515a9a27f9955%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/maps/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/MAPS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:40	11275/11275	---M--	200	added ('OK')	text/html	etag:%22667d29233af706b64a37bb2c74251097%22	http://www.harvesting-evidence.org/ru/world-health-databases/maps/who/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/MAPS/WHO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:41	11909/11909	---M--	200	added ('OK')	text/html	etag:%22fba91295d85fab82a76d9fa097820f35%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/maps/usaid/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/MAPS/USAID/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:43	11504/11504	---M--	200	added ('OK')	text/html	etag:%221c290da9f68f4ed1bd05c9872dc56bb2%22	http://www.harvesting-evidence.org/ru/world-health-databases/maps/gapminder/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/MAPS/GAPMINDER/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:44	11403/11403	---M--	200	added ('OK')	text/html	etag:%223b223046137638d290992e14c0c7acec%22	http://www.harvesting-evidence.org/ru/how-to/global-health-databases/maps/worldmapper/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HOW_TO/GLOBAL_HEALTH_DATABASES/MAPS/WORLDMAPPER/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:46	12929/12929	---M--	200	added ('OK')	text/html	etag:%220a2f66a2e8c345d7d61f2a650f96b82d%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/maps/mdg/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/MAPS/MDG/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:48	10702/10702	---M--	200	added ('OK')	text/html	etag:%22996208d92d27c2b9026b56e204e009ce%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/maps/fao/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/MAPS/FAO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:50	13803/13803	---M--	200	added ('OK')	text/html	etag:%22c602a3af5e24cb4a8b6fd859e433bc21%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/reports/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/REPORTS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:53	17458/17458	---M--	200	added ('OK')	text/html	etag:%22e0b663df34c91990bce4fabf451f17ae%22	http://www.harvesting-evidence.org/ru/world-health-databases/reports/who/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/REPORTS/WHO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:55	11694/11694	---M--	200	added ('OK')	text/html	etag:%22ebe5e9d1a3cb1ae23b3a60cc8d4165e5%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/reports/united-nations/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/REPORTS/UNITED_NATIONS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:57	13038/13038	---M--	200	added ('OK')	text/html	etag:%2242c9c3f010b964e9ebb5b0c702565ccf%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/reports/mdg/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/REPORTS/MDG/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:35:59	11800/11800	---M--	200	added ('OK')	text/html	etag:%22a90d48732db9c18e105b9b5ce03920d9%22	http://www.harvesting-evidence.org/ru/world-health-databases/reports/undp/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/REPORTS/UNDP/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:00	10873/10873	---M--	200	added ('OK')	text/html	etag:%22eb2fb94198eed82fb193686b3d771559%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/reports/fao/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/REPORTS/FAO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:02	10984/10984	---M--	200	added ('OK')	text/html	etag:%22a61f9a62743c021ce0a2b1a1220bf7cd%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/reports/unesco/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/REPORTS/UNESCO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:04	10885/10885	---M--	200	added ('OK')	text/html	etag:%22fe884ad4a05f440ea010b27895fd749b%22	http://www.harvesting-evidence.org/ru/world-health-databases/reports/adb/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/REPORTS/ADB/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:06	13223/13223	---M--	200	added ('OK')	text/html	etag:%220d8b3265c3dae1d29bc5b2a110cce0a6%22	http://www.harvesting-evidence.org/ru/world-health-databases/tables/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/TABLES/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:08	12611/12611	---M--	200	added ('OK')	text/html	etag:%22196f1480f91a640b089abd17cd15e7bb%22	http://www.harvesting-evidence.org/ru/world-health-databases/tables/who/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/TABLES/WHO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:10	11847/11847	---M--	200	added ('OK')	text/html	etag:%22c624b6e5b512cb406524d68c1401a6cb%22	http://www.harvesting-evidence.org/ru/world-health-databases/tables/united-nations/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/TABLES/UNITED_NATIONS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:12	11931/11931	---M--	200	added ('OK')	text/html	etag:%229aa7e7ef5a055c40b1267228968a5c20%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/tables/world-bank/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/TABLES/WORLD_BANK/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:14	11342/11342	---M--	200	added ('OK')	text/html	etag:%2206ded241a7b3fdeca060666c13c9dbb4%22	http://www.harvesting-evidence.org/ru/world-health-databases/tables/unicef/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/TABLES/UNICEF/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:15	11771/11771	---M--	200	added ('OK')	text/html	etag:%22ccbe805fa0fe1ed0e76428ae33f89c5b%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/tables/undp/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/TABLES/UNDP/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:17	12322/12322	---M--	200	added ('OK')	text/html	etag:%22ccd29c39537a83e75e8a23bd59b153a4%22	http://www.harvesting-evidence.org/ru/world-health-databases/various/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/VARIOUS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:21	16139/16139	---M--	200	added ('OK')	text/html	etag:%229d72a3cfc75e86ff66877613cab81d0d%22	http://www.harvesting-evidence.org/ru/world-health-databases/various/who/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/WORLD_HEALTH_DATABASES/VARIOUS/WHO/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:23	12877/12877	---M--	200	added ('OK')	text/html	etag:%22f2673e7e4d36eb836015ffe871b8c7ee%22	http://www.harvesting-evidence.org/ru/health-information/global-health-databases/various/united-nations/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/HEALTH_INFORMATION/GLOBAL_HEALTH_DATABASES/VARIOUS/UNITED_NATIONS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:29	14263/14263	---M--	200	added ('OK')	text/html	etag:%222352bc58bf5ecfcb6dce81bbdbb037f0%22	http://www.harvesting-evidence.org/ru/financing/cash-transfers/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/FINANCING/CASH_TRANSFERS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:36	22633/22633	---M--	200	added ('OK')	text/html	etag:%22eb7bb4369ca81b1c5658243541c5d449%22	http://www.harvesting-evidence.org/ru/medical-products-empty/cash-transfers/reviews/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/MEDICAL_PRODUCTS_EMPTY/CASH_TRANSFERS/REVIEWS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:37	14835/14835	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:42%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=262&tx_contagged%5Bkey%5D=10	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE5539.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:38	12203/12203	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:44%20GMT	http://www.harvesting-evidence.org/ru/ru-glossary.html?tx_contagged%5BbackPid%5D=262&tx_contagged%5Bkey%5D=19	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/RU_GLOSSARY3A93.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:39	12203/12203	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:44%20GMT	http://www.harvesting-evidence.org/ru/ru-glossary.html?tx_contagged%5BbackPid%5D=262&tx_contagged%5Bkey%5D=11	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/RU_GLOSSARYA1DB.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:45	17888/17888	---M--	200	added ('OK')	text/html	etag:%228fa9648d89b2f87e7f673ebdcf9d3c6f%22	http://www.harvesting-evidence.org/ru/medical-products-empty/cash-transfers/reviews/studies/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/MEDICAL_PRODUCTS_EMPTY/CASH_TRANSFERS/REVIEWS/STUDIES/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:47	12334/12334	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:52%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=362&tx_contagged%5Bkey%5D=99	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTREBB9A.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:48	12094/12094	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:53%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=362&tx_contagged%5Bkey%5D=101	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTREB32B.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:49	12118/12118	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:54%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=362&tx_contagged%5Bkey%5D=103	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE7598.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:50	12270/12270	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:55%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=362&tx_contagged%5Bkey%5D=100	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTREFEEC.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:51	12169/12169	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:36:56%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=362&tx_contagged%5Bkey%5D=104	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE44B5.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:36:57	14475/14475	---M--	200	added ('OK')	text/html	etag:%22ddde300b10b5b2742aa7c10291c19b88%22	http://www.harvesting-evidence.org/ru/community-demand/hygiene/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/COMMUNITY_DEMAND/HYGIENE/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:37:05	31667/31667	---M--	200	added ('OK')	text/html	etag:%227ac7295009fdcfe26f221847b114d1b0%22	http://www.harvesting-evidence.org/ru/community-demand/hygiene/reviews/print.html	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/COMMUNITY_DEMAND/HYGIENE/REVIEWS/PRINT.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
16:37:06	14693/14693	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Aug%202009%2014:37:11%20GMT	http://www.harvesting-evidence.org/ru/references-centre.html?tx_contagged%5BbackPid%5D=258&tx_contagged%5Bkey%5D=8	/mnt/dano.trans/MarcoClementi/websites/Harvesting_Evidence%20offline/HARVESTING_EVIDENCE_ORG/RU/REFERENCES_CENTRE0128.HTM	(from http://www.harvesting-evidence.org/ru/meta-navigation/karta-saita.html)
